,genelength,GCcontent,Gcontent,Acontent
Zm00001eb243160_T001,963,66.14745586708204,29.075804776739357,18.38006230529595
Zm00001eb258580_T001,1035,71.01449275362319,38.164251207729464,15.169082125603865
Zm00001eb250380_T001,474,50.0,21.729957805907173,23.628691983122362
Zm00001eb213730_T001,2850,54.87719298245614,29.543859649122805,28.982456140350877
Zm00001eb224090_T001,1962,60.703363914373085,23.751274209989806,16.207951070336392
Zm00001eb254840_T001,417,41.48681055155875,24.46043165467626,33.33333333333333
Zm00001eb211310_T001,492,69.10569105691057,33.33333333333333,15.650406504065039
Zm00001eb252780_T002,447,61.74496644295302,31.543624161073826,20.3579418344519
Zm00001eb241320_T001,693,63.63636363636363,29.148629148629148,16.738816738816737
Zm00001eb231960_T001,183,55.73770491803278,28.415300546448087,21.311475409836063
Zm00001eb218310_T001,783,63.601532567049816,36.39846743295019,21.711366538952745
Zm00001eb231500_T001,1152,65.10416666666666,29.427083333333332,14.756944444444445
Zm00001eb228710_T001,393,69.21119592875317,36.1323155216285,17.302798982188293
Zm00001eb219760_T001,588,69.72789115646259,37.92517006802721,17.17687074829932
Zm00001eb219410_T001,900,56.777777777777786,19.444444444444446,14.222222222222221
Zm00001eb240790_T001,2496,71.43429487179486,33.17307692307692,15.705128205128204
Zm00001eb231450_T003,426,50.0,30.985915492957744,30.51643192488263
Zm00001eb243630_T001,351,71.7948717948718,31.339031339031337,9.686609686609685
Zm00001eb220310_T001,396,56.060606060606055,29.292929292929294,23.232323232323232
Zm00001eb211810_T001,633,48.657187993680886,21.32701421800948,24.486571879936808
Zm00001eb225330_T002,1686,47.21233689205219,23.250296559905102,28.944246737841045
Zm00001eb258850_T002,3939,46.89007362274689,23.787763391723786,28.484386900228486
Zm00001eb240550_T001,1173,65.21739130434783,36.14663256606991,17.050298380221655
Zm00001eb226450_T001,873,69.5303550973654,37.68613974799542,15.693012600229094
Zm00001eb218740_T001,378,50.52910052910053,25.925925925925924,26.190476190476193
Zm00001eb242050_T004,3078,44.89928525016244,22.67706302794022,28.622482131254063
Zm00001eb255970_T002,1125,63.288888888888884,33.51111111111111,18.4
Zm00001eb219950_T001,1362,73.6417033773862,36.8575624082232,12.701908957415565
Zm00001eb216510_T002,2874,51.913709116214335,28.39248434237996,25.78288100208768
Zm00001eb228340_T001,1137,67.81002638522428,34.212840809146876,16.182937554969218
Zm00001eb238800_T001,1074,70.11173184357543,33.61266294227188,14.152700186219738
Zm00001eb238980_T001,408,41.17647058823529,22.794117647058822,29.411764705882355
Zm00001eb246640_T001,816,69.11764705882352,32.23039215686275,16.544117647058822
Zm00001eb215350_T001,945,69.2063492063492,35.13227513227513,18.201058201058203
Zm00001eb247640_T001,1341,61.89410887397464,32.51304996271439,16.8530947054437
Zm00001eb227870_T001,288,45.83333333333333,31.59722222222222,30.208333333333332
Zm00001eb232450_T002,2262,44.51812555260831,24.40318302387268,28.95667550839965
Zm00001eb222940_T002,870,49.310344827586206,26.89655172413793,26.321839080459768
Zm00001eb214470_T001,216,39.81481481481482,18.51851851851852,31.48148148148148
Zm00001eb226120_T001,2472,49.75728155339806,25.161812297734627,23.13915857605178
Zm00001eb231030_T001,477,63.312368972746334,33.75262054507338,18.867924528301888
Zm00001eb254110_T001,345,57.10144927536231,34.20289855072463,26.956521739130434
Zm00001eb235000_T001,864,47.33796296296296,31.25,33.449074074074076
Zm00001eb227000_T001,1191,70.52896725440806,33.249370277078086,12.174643157010916
Zm00001eb234460_T001,1128,63.20921985815603,30.49645390070922,18.26241134751773
Zm00001eb220150_T001,849,52.29681978798587,28.857479387514722,24.97055359246172
Zm00001eb228670_T002,1299,51.73210161662818,27.713625866050805,26.481909160892997
Zm00001eb235710_T001,480,73.54166666666667,35.833333333333336,11.666666666666666
Zm00001eb228820_T001,399,58.39598997493734,29.32330827067669,20.050125313283207
Zm00001eb228320_T002,1221,65.84766584766585,30.548730548730546,17.69041769041769
Zm00001eb240610_T001,300,50.0,28.999999999999996,26.333333333333332
Zm00001eb231540_T001,1995,56.19047619047619,30.977443609022558,23.007518796992482
Zm00001eb225810_T001,303,42.57425742574257,29.7029702970297,31.353135313531354
Zm00001eb230890_T001,441,57.14285714285714,34.467120181405896,21.08843537414966
Zm00001eb223620_T001,483,74.32712215320912,39.958592132505174,15.527950310559005
Zm00001eb255130_T002,1740,62.41379310344828,31.724137931034484,21.49425287356322
Zm00001eb238430_T001,579,70.63903281519862,36.26943005181347,12.435233160621761
Zm00001eb252390_T001,1104,72.10144927536231,33.96739130434783,12.409420289855072
Zm00001eb213460_T001,291,62.88659793814433,29.896907216494846,18.900343642611684
Zm00001eb251120_T001,756,69.70899470899471,40.07936507936508,15.211640211640212
Zm00001eb232840_T001,1302,63.51766513056836,29.493087557603687,13.748079877112135
Zm00001eb221040_T001,684,66.52046783625731,33.187134502923975,17.690058479532166
Zm00001eb237890_T001,663,55.5052790346908,27.300150829562593,24.43438914027149
Zm00001eb237590_T001,924,50.86580086580087,25.97402597402597,22.61904761904762
Zm00001eb259300_T001,1332,45.72072072072072,25.45045045045045,30.255255255255253
Zm00001eb216700_T002,690,62.17391304347826,32.17391304347826,19.130434782608695
Zm00001eb257320_T001,549,73.224043715847,35.88342440801457,14.207650273224044
Zm00001eb245700_T001,324,59.876543209876544,27.469135802469136,20.679012345679013
Zm00001eb251810_T001,393,69.72010178117048,38.67684478371501,15.776081424936386
Zm00001eb229980_T001,708,50.706214689265536,26.9774011299435,22.598870056497177
Zm00001eb212090_T001,540,60.370370370370374,35.74074074074074,23.14814814814815
Zm00001eb233160_T001,318,61.0062893081761,19.49685534591195,17.29559748427673
Zm00001eb211040_T001,2718,55.40838852097131,30.94186902133922,23.28918322295806
Zm00001eb222500_T001,333,67.86786786786787,34.234234234234236,16.216216216216218
Zm00001eb212700_T001,1950,46.256410256410255,27.282051282051285,32.15384615384615
Zm00001eb237100_T001,1512,62.89682539682539,31.746031746031743,15.343915343915343
Zm00001eb221530_T001,1002,48.902195608782435,31.2375249500998,31.936127744510976
Zm00001eb249930_T001,2370,63.33333333333333,31.05485232067511,20.0
Zm00001eb248140_T001,1542,63.55382619974059,32.425421530479895,19.06614785992218
Zm00001eb242280_T002,870,66.89655172413794,32.298850574712645,14.71264367816092
Zm00001eb232360_T001,1047,52.340019102196756,27.889207258834762,24.54632282712512
Zm00001eb220040_T001,573,66.84118673647468,32.63525305410122,17.62652705061082
Zm00001eb235630_T004,1692,42.02127659574468,25.354609929078016,28.54609929078014
Zm00001eb218860_T001,675,64.88888888888889,32.0,20.74074074074074
Zm00001eb258310_T001,2799,66.9167559842801,30.54662379421222,17.077527688460165
Zm00001eb214120_T003,1431,58.56044723969253,28.581411600279527,18.72816212438854
Zm00001eb247180_T001,1533,62.55707762557078,30.78930202217873,20.939334637964773
Zm00001eb229940_T001,1215,54.074074074074076,28.06584362139918,23.456790123456788
Zm00001eb222840_T002,1788,51.06263982102909,27.181208053691275,19.519015659955258
Zm00001eb213720_T001,1347,73.12546399406088,37.11952487008166,11.061618411284336
Zm00001eb223240_T001,1305,67.58620689655173,32.490421455938694,18.314176245210728
Zm00001eb253560_T002,1203,49.87531172069826,26.683291770573565,25.43640897755611
Zm00001eb254030_T001,3528,45.69160997732426,25.45351473922903,29.25170068027211
Zm00001eb224460_T001,1164,39.69072164948454,23.45360824742268,33.07560137457045
Zm00001eb226870_T001,3726,62.56038647342995,31.320450885668276,20.531400966183575
Zm00001eb225100_T001,651,62.67281105990783,40.55299539170507,21.96620583717358
Zm00001eb225000_T002,1557,48.29800899165061,25.497752087347465,20.809248554913296
Zm00001eb227670_T003,1515,56.63366336633663,29.966996699669966,22.046204620462046
Zm00001eb256540_T003,1224,57.761437908496724,30.392156862745097,20.996732026143793
Zm00001eb237230_T002,1086,61.233885819521184,32.50460405156538,22.099447513812155
Zm00001eb219610_T001,849,50.05889281507656,26.266195524146053,22.968197879858657
Zm00001eb255320_T001,966,49.378881987577635,24.32712215320911,24.43064182194617
Zm00001eb250310_T001,2115,54.184397163120565,26.004728132387704,24.775413711583923
Zm00001eb215030_T001,753,64.14342629482071,26.82602921646746,13.41301460823373
Zm00001eb241740_T001,510,72.94117647058823,37.254901960784316,16.470588235294116
Zm00001eb258730_T001,864,65.85648148148148,35.300925925925924,19.328703703703702
Zm00001eb258550_T001,1647,70.91681845780207,29.022465088038857,15.604128718882817
Zm00001eb238020_T001,840,48.095238095238095,26.30952380952381,27.61904761904762
Zm00001eb233250_T001,705,75.31914893617021,38.156028368794324,12.907801418439716
Zm00001eb233730_T001,288,46.18055555555556,25.0,27.083333333333332
Zm00001eb224230_T001,1191,63.64399664147775,33.16540722082284,19.395465994962215
Zm00001eb256120_T002,1185,64.89451476793249,30.632911392405067,17.29957805907173
Zm00001eb219100_T001,900,68.55555555555556,32.22222222222222,16.22222222222222
Zm00001eb220660_T001,945,66.13756613756614,28.677248677248677,19.047619047619047
Zm00001eb255230_T001,627,73.68421052631578,33.97129186602871,14.035087719298245
Zm00001eb216240_T002,1812,51.82119205298014,29.3598233995585,24.17218543046358
Zm00001eb227350_T002,870,44.94252873563218,22.18390804597701,28.27586206896552
Zm00001eb226660_T001,2028,61.29191321499013,30.96646942800789,18.54043392504931
Zm00001eb238880_T001,342,51.16959064327485,27.77777777777778,28.07017543859649
Zm00001eb237040_T001,2376,45.66498316498316,21.632996632996633,27.104377104377104
Zm00001eb220670_T001,1443,70.75537075537075,36.65973665973666,14.69161469161469
Zm00001eb231460_T001,1881,45.24189261031366,24.614566719829877,29.505582137161085
Zm00001eb238050_T001,2559,47.75302852676827,24.697147323173112,27.58890191481047
Zm00001eb247900_T001,411,75.18248175182481,31.630170316301705,10.948905109489052
Zm00001eb252180_T002,1146,71.46596858638743,32.63525305410122,17.539267015706805
Zm00001eb248580_T003,1611,47.17566728739913,23.215394165114837,27.932960893854748
Zm00001eb256750_T001,576,73.61111111111111,37.15277777777778,14.756944444444445
Zm00001eb216530_T001,1866,46.62379421221865,26.79528403001072,25.133976420150056
Zm00001eb230010_T001,225,62.66666666666667,26.666666666666668,16.0
Zm00001eb218450_T001,438,58.675799086758,28.99543378995434,21.689497716894977
Zm00001eb253460_T001,1257,68.41686555290374,31.980906921241047,15.75178997613365
Zm00001eb251580_T001,585,47.69230769230769,28.376068376068375,25.47008547008547
Zm00001eb259410_T001,1260,64.12698412698413,25.396825396825395,17.857142857142858
Zm00001eb211470_T001,837,52.80764635603346,28.912783751493432,22.22222222222222
Zm00001eb248910_T001,351,49.85754985754986,23.36182336182336,24.216524216524217
Zm00001eb224620_T002,1287,49.883449883449885,26.573426573426573,24.941724941724942
Zm00001eb217920_T001,852,59.624413145539904,28.28638497652582,19.718309859154928
Zm00001eb221790_T003,1035,50.33816425120773,27.053140096618357,22.995169082125607
Zm00001eb248310_T001,327,68.50152905198776,30.886850152905197,12.538226299694188
Zm00001eb243480_T001,564,76.59574468085107,28.191489361702125,9.042553191489363
Zm00001eb234170_T002,1896,52.37341772151899,27.531645569620256,26.10759493670886
Zm00001eb244930_T001,1593,64.72065285624608,30.006277463904585,15.56811048336472
Zm00001eb224600_T004,1209,66.91480562448304,32.09263854425144,18.693134822167078
Zm00001eb223330_T001,1113,60.736747529200365,28.661275831087153,19.137466307277627
Zm00001eb255640_T001,165,38.18181818181819,21.21212121212121,30.909090909090907
Zm00001eb214140_T001,369,54.20054200542005,25.203252032520325,22.76422764227642
Zm00001eb240530_T001,318,66.66666666666666,46.22641509433962,17.29559748427673
Zm00001eb256100_T002,1206,49.834162520729684,22.63681592039801,26.202321724709783
Zm00001eb227230_T001,345,69.85507246376812,34.492753623188406,16.52173913043478
Zm00001eb221960_T001,672,68.45238095238095,31.398809523809522,15.178571428571427
Zm00001eb242740_T001,1095,68.76712328767123,33.60730593607306,15.981735159817351
Zm00001eb250070_T001,2901,56.49775939331265,29.576008273009307,22.47500861771803
Zm00001eb240620_T001,1614,65.92317224287486,32.52788104089219,17.348203221809168
Zm00001eb257860_T001,2031,49.039881831610046,26.046282619399307,26.489414081733138
Zm00001eb212450_T001,1464,65.7103825136612,33.46994535519126,18.71584699453552
Zm00001eb210840_T001,2013,47.093889716840536,26.229508196721312,34.82364629905613
Zm00001eb232010_T001,594,54.20875420875421,30.303030303030305,26.936026936026934
Zm00001eb255810_T001,402,51.49253731343284,27.363184079601986,26.865671641791046
Zm00001eb225910_T001,546,53.47985347985348,24.90842490842491,27.655677655677657
Zm00001eb229580_T001,1227,69.51915240423799,35.28932355338223,15.321923390383049
Zm00001eb253430_T001,405,47.654320987654316,25.185185185185183,34.5679012345679
Zm00001eb223170_T003,1098,47.0856102003643,27.231329690346083,28.77959927140255
Zm00001eb219260_T001,498,62.44979919678715,33.734939759036145,23.694779116465863
Zm00001eb246530_T001,2241,48.19277108433735,26.952253458277553,25.970548862115127
Zm00001eb223530_T003,1299,40.415704387990765,22.093918398768285,29.484218629715166
Zm00001eb238520_T001,1047,40.783190066857685,25.02387774594078,33.61986628462273
Zm00001eb238930_T002,549,60.10928961748634,31.876138433515482,22.586520947176687
Zm00001eb252710_T001,534,69.10112359550563,34.08239700374532,12.734082397003746
Zm00001eb225940_T001,837,63.44086021505376,40.02389486260454,23.536439665471924
Zm00001eb230710_T001,819,49.572649572649574,23.1990231990232,27.106227106227106
Zm00001eb248190_T004,474,45.56962025316456,22.78481012658228,27.42616033755274
Zm00001eb220850_T001,1503,54.025282767797734,28.27677977378576,24.683965402528276
Zm00001eb228280_T001,1398,53.576537911301855,27.61087267525036,24.105865522174536
Zm00001eb257600_T001,2076,45.95375722543353,24.229287090558767,28.80539499036609
Zm00001eb244510_T002,1197,48.53801169590643,26.399331662489555,28.57142857142857
Zm00001eb230390_T001,810,48.888888888888886,27.901234567901234,31.35802469135803
Zm00001eb217740_T003,804,43.159203980099505,21.51741293532338,24.378109452736318
Zm00001eb216440_T001,561,69.16221033868094,36.36363636363637,14.973262032085561
Zm00001eb217230_T001,579,61.13989637305699,30.7426597582038,21.58894645941278
Zm00001eb241460_T001,261,47.509578544061306,26.053639846743295,21.455938697318008
Zm00001eb247230_T001,276,51.08695652173913,26.44927536231884,27.536231884057973
Zm00001eb258860_T003,2814,46.695095948827294,25.692963752665243,29.8862828713575
Zm00001eb228690_T001,1848,46.21212121212121,25.703463203463205,24.567099567099568
Zm00001eb230330_T001,624,54.32692307692307,28.846153846153843,19.871794871794872
Zm00001eb222030_T001,1833,66.72122204037098,31.533006001091106,16.639388979814512
Zm00001eb235380_T001,387,65.37467700258398,34.366925064599485,19.12144702842377
Zm00001eb213870_T001,645,69.30232558139535,34.418604651162795,14.418604651162791
Zm00001eb257640_T001,1242,55.55555555555556,26.40901771336554,17.23027375201288
Zm00001eb232070_T003,2280,48.728070175438596,25.921052631578945,25.745614035087723
Zm00001eb214180_T002,1101,47.774750227066306,24.432334241598546,26.430517711171664
Zm00001eb212350_T001,1014,74.65483234714004,35.404339250493095,12.721893491124261
Zm00001eb241040_T002,1842,53.583061889250814,26.384364820846905,23.669923995656895
Zm00001eb216460_T001,399,71.9298245614035,36.340852130325814,14.035087719298245
Zm00001eb253330_T001,1497,47.56179024716099,26.853707414829657,26.252505010020037
Zm00001eb211320_T001,384,62.760416666666664,36.71875,20.3125
Zm00001eb228680_T002,2955,45.58375634517767,23.92554991539763,30.084602368866324
Zm00001eb217310_T001,936,55.23504273504274,36.11111111111111,22.435897435897438
Zm00001eb249470_T001,651,75.11520737327189,31.797235023041477,12.749615975422426
Zm00001eb224990_T001,480,50.83333333333333,28.333333333333332,30.416666666666664
Zm00001eb254330_T001,1197,57.47702589807852,32.33082706766917,20.46783625730994
Zm00001eb259440_T001,1572,70.35623409669212,35.55979643765903,13.549618320610687
Zm00001eb214500_T001,1551,57.31785944551901,29.27143778207608,23.855577047066408
Zm00001eb226670_T001,366,50.54644808743169,19.398907103825135,25.136612021857925
Zm00001eb220220_T001,1116,54.21146953405018,29.211469534050178,21.953405017921146
Zm00001eb229470_T001,249,65.46184738955823,36.144578313253014,18.072289156626507
Zm00001eb221560_T004,855,55.906432748538016,30.643274853801174,20.93567251461988
Zm00001eb249230_T001,1644,73.84428223844283,33.51581508515815,14.5985401459854
Zm00001eb232280_T001,1182,67.68189509306261,41.28595600676819,23.096446700507613
Zm00001eb256980_T001,348,72.70114942528735,32.18390804597701,14.655172413793101
Zm00001eb225630_T001,438,52.73972602739726,28.767123287671232,22.37442922374429
Zm00001eb225200_T001,810,71.35802469135803,29.01234567901235,13.209876543209875
Zm00001eb210690_T001,1638,53.663003663003664,26.495726495726498,25.64102564102564
Zm00001eb235740_T001,1764,66.9501133786848,35.374149659863946,17.857142857142858
Zm00001eb230280_T001,2067,68.89211417513305,36.477987421383645,17.464925012094824
Zm00001eb243980_T001,1017,59.09537856440511,29.301868239921337,17.404129793510325
Zm00001eb249870_T001,1992,55.52208835341366,28.915662650602407,20.983935742971887
Zm00001eb241150_T001,1398,63.16165951359084,33.047210300429185,21.67381974248927
Zm00001eb232220_T001,2673,46.72652450430228,25.851103628881404,25.626636737747848
Zm00001eb216640_T002,1296,70.67901234567901,37.114197530864196,16.280864197530864
Zm00001eb239570_T001,438,53.65296803652968,24.65753424657534,27.85388127853881
Zm00001eb231380_T001,270,67.77777777777779,38.148148148148145,18.51851851851852
Zm00001eb248940_T001,1134,50.264550264550266,25.83774250440917,26.014109347442684
Zm00001eb253850_T003,1773,47.82853919909758,28.990411731528482,31.415679639029893
Zm00001eb256700_T001,276,45.289855072463766,26.08695652173913,28.6231884057971
Zm00001eb230180_T001,834,50.0,25.65947242206235,24.940047961630697
Zm00001eb220400_T004,4926,47.442143727162,25.842468534307756,28.907835972391393
Zm00001eb242500_T001,384,62.760416666666664,40.625,21.614583333333336
Zm00001eb243990_T001,378,59.25925925925925,27.77777777777778,26.190476190476193
Zm00001eb248210_T003,708,46.46892655367232,25.847457627118644,28.24858757062147
Zm00001eb221870_T004,1467,49.42058623040218,26.31220177232447,27.471029311520105
Zm00001eb226820_T003,2490,49.59839357429719,25.863453815261046,25.421686746987955
Zm00001eb232870_T001,303,47.85478547854785,21.782178217821784,24.422442244224424
Zm00001eb212810_T004,1107,48.32881662149955,25.745257452574528,31.255645889792234
Zm00001eb214410_T001,1566,70.37037037037037,35.24904214559387,14.495530012771393
Zm00001eb216800_T001,1233,54.90673154906731,31.71127331711273,27.980535279805352
Zm00001eb215240_T001,483,80.74534161490683,45.3416149068323,8.488612836438923
Zm00001eb231850_T001,519,68.20809248554913,35.45279383429673,19.26782273603083
Zm00001eb228170_T005,831,64.01925391095065,30.806257521058967,20.81829121540313
Zm00001eb250540_T001,837,72.04301075268818,34.16965352449223,14.575866188769416
Zm00001eb254580_T002,1437,44.954766875434935,20.80723729993041,27.348643006263046
Zm00001eb223730_T001,288,52.083333333333336,24.65277777777778,23.958333333333336
Zm00001eb235730_T001,390,72.82051282051282,34.87179487179487,12.82051282051282
Zm00001eb249080_T001,855,64.91228070175438,36.49122807017544,20.350877192982455
Zm00001eb232020_T001,1962,49.643221202854235,25.28032619775739,24.20998980632008
Zm00001eb222420_T003,624,46.794871794871796,23.878205128205128,24.519230769230766
Zm00001eb255590_T002,3762,47.581073896863366,25.465178096757047,26.820839978734718
Zm00001eb211870_T002,2679,47.5177304964539,25.681224337439346,24.561403508771928
Zm00001eb245170_T001,1578,54.68948035487959,27.756653992395435,18.124207858048162
Zm00001eb236570_T001,1107,69.37669376693766,36.043360433604335,14.182475158084914
Zm00001eb226680_T001,549,73.224043715847,41.8943533697632,14.754098360655737
Zm00001eb229790_T001,1536,55.533854166666664,28.776041666666668,23.502604166666664
Zm00001eb219560_T001,558,70.25089605734766,35.483870967741936,15.770609318996415
Zm00001eb246080_T001,1131,56.67550839964633,27.763041556145,21.573828470380192
Zm00001eb257840_T001,1263,50.51464766429137,26.365795724465556,26.60332541567696
Zm00001eb213610_T001,1338,59.79073243647235,29.297458893871447,21.00149476831091
Zm00001eb237580_T001,1260,65.71428571428571,33.96825396825397,16.666666666666664
Zm00001eb223580_T001,657,64.84018264840182,33.02891933028919,21.3089802130898
Zm00001eb222510_T001,1620,67.1604938271605,30.12345679012346,15.617283950617283
Zm00001eb211560_T001,861,55.98141695702671,27.75842044134727,21.486643437862952
Zm00001eb241850_T001,918,61.6557734204793,32.02614379084967,21.13289760348584
Zm00001eb222550_T003,876,58.44748858447488,26.25570776255708,17.123287671232877
Zm00001eb211700_T002,1281,67.13505074160811,32.08430913348946,16.627634660421545
Zm00001eb210420_T001,1500,63.13333333333333,29.26666666666667,16.666666666666664
Zm00001eb218360_T001,909,59.84598459845984,22.55225522552255,18.81188118811881
Zm00001eb249150_T004,804,51.3681592039801,27.363184079601986,27.736318407960198
Zm00001eb240360_T001,222,56.30630630630631,23.423423423423422,27.47747747747748
Zm00001eb251380_T001,2358,41.7726887192536,23.112807463952503,28.965224766751486
Zm00001eb220060_T002,2208,44.02173913043478,23.68659420289855,29.7554347826087
Zm00001eb253770_T001,2781,44.83998561668464,25.062927004674577,27.831715210355988
Zm00001eb231050_T002,1371,48.650619985412106,27.716994894237786,29.24872355944566
Zm00001eb239790_T002,1530,47.77777777777778,25.49019607843137,26.078431372549023
Zm00001eb234500_T002,1188,53.956228956228955,24.494949494949495,21.96969696969697
Zm00001eb237380_T001,1416,44.632768361581924,24.364406779661017,27.82485875706215
Zm00001eb217180_T003,1374,60.4075691411936,30.42212518195051,20.815138282387192
Zm00001eb223220_T003,1044,54.214559386973185,30.555555555555557,22.892720306513407
Zm00001eb230630_T001,399,70.17543859649122,34.58646616541353,15.789473684210526
Zm00001eb211890_T001,447,56.375838926174495,25.05592841163311,23.2662192393736
Zm00001eb247120_T001,1500,70.33333333333334,36.46666666666666,15.333333333333332
Zm00001eb251230_T002,999,64.56456456456456,32.33233233233233,17.31731731731732
Zm00001eb231440_T001,294,38.435374149659864,23.12925170068027,34.69387755102041
Zm00001eb214650_T002,621,59.90338164251207,31.72302737520129,22.383252818035427
Zm00001eb210650_T001,462,60.17316017316018,29.22077922077922,19.047619047619047
Zm00001eb241330_T001,861,47.386759581881535,26.713124274099886,31.823461091753774
Zm00001eb253200_T001,1341,52.79642058165548,28.933631618195378,24.161073825503358
Zm00001eb234030_T003,2850,47.29824561403509,28.49122807017544,28.56140350877193
Zm00001eb223450_T002,981,72.27319062181448,36.59531090723751,11.314984709480122
Zm00001eb238080_T002,2586,50.38669760247486,26.450116009280745,28.731631863882445
Zm00001eb228700_T001,3777,44.1090812814403,23.98729150119142,28.329361927455654
Zm00001eb228120_T002,2427,50.762257931602804,28.141738772146685,28.43016069221261
Zm00001eb218730_T001,2571,55.192532088681446,28.86036561649164,21.74251264099572
Zm00001eb212770_T001,984,64.32926829268293,32.72357723577235,13.617886178861788
Zm00001eb219690_T002,4206,43.9847836424156,23.39514978601997,28.007608178792204
Zm00001eb233050_T001,570,53.50877192982456,24.736842105263158,25.789473684210527
Zm00001eb247150_T002,3117,55.37375681745268,26.692332370869426,23.516201475777994
Zm00001eb253110_T001,1422,65.89310829817158,32.63009845288326,14.69760900140647
Zm00001eb218660_T001,2322,65.59000861326443,35.228251507321275,17.3557278208441
Zm00001eb257400_T001,3012,66.96547144754315,33.831341301460824,16.367861885790173
Zm00001eb259320_T004,1776,44.48198198198198,20.60810810810811,28.99774774774775
Zm00001eb253810_T004,1329,61.324303987960874,28.818660647103084,19.337848006019563
Zm00001eb232970_T001,2988,63.58768406961178,31.994645247657296,18.97590361445783
Zm00001eb259540_T002,786,60.81424936386769,28.37150127226463,23.791348600508904
Zm00001eb214860_T001,2040,44.950980392156865,24.80392156862745,30.539215686274513
Zm00001eb231490_T001,825,63.63636363636363,30.303030303030305,19.393939393939394
Zm00001eb235940_T001,579,65.11226252158895,36.096718480138165,17.962003454231436
Zm00001eb243190_T001,1290,74.96124031007751,37.82945736434108,11.472868217054263
Zm00001eb216050_T001,936,69.87179487179486,29.700854700854702,11.538461538461538
Zm00001eb253780_T001,960,68.75,32.604166666666664,13.020833333333334
Zm00001eb235780_T001,303,51.81518151815182,22.772277227722775,23.1023102310231
Zm00001eb255480_T001,717,67.22454672245468,29.846582984658298,16.736401673640167
Zm00001eb230360_T001,678,44.985250737463126,24.926253687315633,30.678466076696164
Zm00001eb253840_T004,1104,60.14492753623188,31.431159420289855,17.02898550724638
Zm00001eb235030_T001,1122,52.406417112299465,28.520499108734406,22.281639928698752
Zm00001eb215000_T001,1305,47.81609195402299,25.97701149425287,26.053639846743295
Zm00001eb239420_T001,2136,52.4812734082397,27.762172284644194,24.672284644194757
Zm00001eb211220_T001,1743,53.757888697647736,27.768215720022948,23.407917383820998
Zm00001eb237680_T001,1416,56.28531073446328,27.8954802259887,23.940677966101696
Zm00001eb234910_T001,1506,60.62416998671979,30.0132802124834,22.576361221779546
Zm00001eb229070_T002,1761,52.12947189097103,25.780806360022712,25.496876774559908
Zm00001eb224800_T001,915,53.77049180327869,28.415300546448087,24.59016393442623
Zm00001eb241710_T001,369,61.78861788617886,23.848238482384822,16.53116531165312
Zm00001eb249020_T001,2049,62.42069302098585,31.7227916056613,17.08150317227916
Zm00001eb257570_T001,663,61.840120663650076,25.188536953242835,17.79788838612368
Zm00001eb222700_T001,414,71.01449275362319,38.64734299516908,11.11111111111111
Zm00001eb222170_T002,1290,64.4186046511628,33.25581395348837,20.62015503875969
Zm00001eb212410_T001,771,68.2230869001297,28.14526588845655,12.45136186770428
Zm00001eb215580_T001,786,59.4147582697201,29.134860050890588,17.8117048346056
Zm00001eb218110_T001,1029,55.97667638483965,27.59961127308066,25.072886297376094
Zm00001eb257350_T001,444,49.549549549549546,26.8018018018018,24.0990990990991
Zm00001eb246200_T002,246,64.63414634146342,35.36585365853659,19.10569105691057
Zm00001eb230660_T001,261,64.75095785440614,31.800766283524908,16.85823754789272
Zm00001eb240220_T001,354,71.1864406779661,26.55367231638418,13.841807909604519
Zm00001eb256650_T002,831,50.18050541516246,22.743682310469314,25.511432009626954
Zm00001eb219630_T001,837,68.93667861409797,36.200716845878134,17.20430107526882
Zm00001eb239270_T001,390,41.794871794871796,22.30769230769231,32.05128205128205
Zm00001eb243720_T001,528,45.83333333333333,22.727272727272727,27.65151515151515
Zm00001eb241820_T001,423,63.829787234042556,32.62411347517731,17.96690307328605
Zm00001eb217700_T001,1074,63.50093109869647,30.446927374301673,19.553072625698324
Zm00001eb247980_T001,939,50.159744408945684,28.647497337593187,26.943556975505857
Zm00001eb243000_T001,1392,48.922413793103445,25.287356321839084,28.520114942528735
Zm00001eb241400_T001,1566,57.08812260536399,24.904214559386972,21.711366538952745
Zm00001eb241860_T001,6627,43.15678285800513,23.660781650822393,29.560887279311903
Zm00001eb217420_T001,978,69.32515337423312,38.24130879345603,15.848670756646216
Zm00001eb244110_T001,1548,48.320413436692505,26.48578811369509,26.098191214470283
Zm00001eb219420_T001,2532,62.796208530805686,29.30489731437599,21.169036334913113
Zm00001eb218900_T002,768,46.61458333333333,25.651041666666668,26.171875
Zm00001eb211260_T001,474,71.51898734177216,33.9662447257384,11.39240506329114
Zm00001eb219930_T001,411,44.76885644768856,21.16788321167883,29.44038929440389
Zm00001eb237770_T001,336,71.42857142857143,35.714285714285715,16.666666666666664
Zm00001eb224340_T001,1089,64.18732782369146,24.793388429752067,16.345270890725434
Zm00001eb212310_T001,156,70.51282051282051,32.69230769230769,8.333333333333332
Zm00001eb244140_T001,321,70.7165109034268,34.890965732087224,11.214953271028037
Zm00001eb251880_T001,2352,49.78741496598639,26.573129251700678,26.02040816326531
Zm00001eb258840_T001,1131,70.29177718832891,30.41556145004421,15.030946065428823
Zm00001eb216260_T001,1953,49.82078853046595,24.11674347158218,23.45110087045571
Zm00001eb226460_T001,1116,65.86021505376344,29.39068100358423,16.397849462365592
